index,unit1_rgb,unit2_pos,unit1_beam_32,unit1_beam_64
751,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1319_03_22_47.jpg,"[0.011567376870274213, 0.007844736913786336]",30,59
491,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3625_03_27_42.jpg,"[0.08682523757008906, 0.03646641049448941]",23,44
760,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6272_03_33_20.jpg,"[0.026532090545876304, 0.018888934021407795]",11,20
548,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6547_03_33_56.jpg,"[0.03459823096346617, 0.040629397931666936]",28,54
1159,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8054_03_37_09.jpg,"[0.04075005114405934, 0.00716330809045004]",28,55
1368,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6549_03_33_56.jpg,"[0.05064829453680654, 0.021761146285272478]",28,55
1239,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2866_03_26_04.jpg,"[0.01960222433146905, 0.005092126886944152]",11,21
336,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5891_03_32_32.jpg,"[0.40666650141172844, 0.4877955732644941]",2,3
1260,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5888_03_32_31.jpg,"[0.3144186750269258, 0.4091815217697767]",2,3
465,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2006_03_24_15.jpg,"[0.4803072663592573, 0.37361009231086834]",2,2
376,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_7845_03_36_42.jpg,"[0.05468455850238709, 0.042370330158181]",20,39
997,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5917_03_32_35.jpg,"[0.17682794083615366, 0.14517738911776387]",12,23
362,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9518_03_40_20.jpg,"[0.05403385253270481, 0.029795178540793457]",20,40
1564,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2046_03_24_20.jpg,"[0.07960834345226822, 0.059968336086682485]",25,49
599,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9516_03_40_19.jpg,"[0.024325819917943286, 0.02367023271972755]",20,38
778,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6244_03_33_17.jpg,"[0.016513949421323497, 0.02259291418391355]",23,45
967,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1059_03_22_14.jpg,"[0.011489554686580236, 0.007719782490993271]",6,10
1447,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2512_03_25_19.jpg,"[0.6389787877706423, 0.5043166238412159]",2,3
1265,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8044_03_37_08.jpg,"[0.047998882829736474, 0.014498708068372267]",30,60
644,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5390_03_31_27.jpg,"[0.05444195018876273, 0.020333393386132013]",28,55
648,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3634_03_27_43.jpg,"[0.032919428314019304, 0.010392224420972354]",19,37
447,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8581_03_38_17.jpg,"[0.39562711992931776, 0.3551746031139208]",3,6
1331,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_990_03_22_05.jpg,"[0.016707450061803596, 0.003167155929720072]",29,57
13,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1306_03_22_45.jpg,"[0.017424199405750282, 0.01004001236737214]",24,47
1018,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5930_03_32_37.jpg,"[0.009839818153934737, 0.005338040708151534]",19,37
1494,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2010_03_24_15.jpg,"[0.20793683135844895, 0.23845453724380594]",4,7
74,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1051_03_22_13.jpg,"[0.07656735958296687, 0.05510836025753572]",8,15
1546,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9285_03_39_50.jpg,"[0.040714421710560895, 0.026684946929732983]",17,34
401,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6281_03_33_22.jpg,"[0.10962450034554107, 0.05933511516517944]",5,10
824,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8620_03_38_23.jpg,"[0.05280791873535671, 0.030892147244365037]",23,45
306,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9300_03_39_52.jpg,"[0.18427367202274328, 0.11875995590181224]",9,17
415,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1003_03_22_06.jpg,"[0.04565870882097457, 0.010442114438333509]",25,48
554,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2817_03_25_58.jpg,"[0.05265203996380096, 0.012565613257746473]",28,54
609,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6471_03_33_46.jpg,"[0.4508778230978702, 0.5579926818417063]",2,4
562,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9506_03_40_18.jpg,"[0.04177076409253973, 0.04200473764015439]",15,29
425,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_7834_03_36_41.jpg,"[0.07549121004881293, 0.11110134124819662]",13,26
969,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5898_03_32_32.jpg,"[0.03914983249185166, 0.042524129039287435]",5,9
164,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5929_03_32_36.jpg,"[0.022127870637965508, 0.02875888068592085]",19,34
48,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2005_03_24_15.jpg,"[0.43205891889398973, 0.3838063693877912]",2,3
1206,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3635_03_27_43.jpg,"[0.03314709336194939, 0.006810771082713743]",19,37
99,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5900_03_32_33.jpg,"[0.10378267967680117, 0.09607708676705522]",6,11
1114,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9896_03_41_09.jpg,"[0.01027299705594224, 0.008701105752022731]",14,28
463,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3670_03_27_47.jpg,"[0.1832267644085165, 0.17904164335041098]",2,3
608,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9275_03_39_48.jpg,"[0.037168531263919564, 0.013833794561127948]",23,44
63,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8605_03_38_21.jpg,"[0.02078942284009599, 0.028076668149668138]",15,29
281,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8093_03_37_14.jpg,"[0.053739089291755415, 0.0280280397189529]",17,33
1521,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2558_03_25_25.jpg,"[0.11296493553914688, 0.11124502832118659]",12,24
1302,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2575_03_25_27.jpg,"[0.05043510394623518, 0.0187361482326079]",16,32
312,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1297_03_22_44.jpg,"[0.03502771799983159, 0.038189718737859035]",20,39
132,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2595_03_25_30.jpg,"[0.01234788414784974, 0.0035074784849300268]",21,42
937,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2511_03_25_19.jpg,"[0.38063134770148843, 0.48619781200734197]",2,4
1352,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4378_03_29_18.jpg,"[0.037243716400726365, 0.019313266778266128]",30,59
1400,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2056_03_24_21.jpg,"[0.0525569304727352, 0.017056364728522327]",30,60
660,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9849_03_41_03.jpg,"[0.03367719838732276, 0.0045124087081974155]",30,58
1490,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2810_03_25_57.jpg,"[0.03304096687499922, 0.0017720131338815996]",29,57
216,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5937_03_32_37.jpg,"[0.018284521302445653, 0.016065445763004258]",22,42
136,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1279_03_22_42.jpg,"[0.047115237718349676, 0.04320421981618111]",11,21
83,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_7846_03_36_42.jpg,"[0.024089130309554743, 0.04938735154255253]",20,39
397,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4076_03_28_39.jpg,"[0.028415703836897368, 0.0013009634412260776]",29,56
560,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3675_03_27_48.jpg,"[0.08940661346746878, 0.2375373637522263]",2,2
720,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9539_03_40_23.jpg,"[0.04802460868714736, 0.01516845765775926]",28,55
299,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8114_03_37_17.jpg,"[0.10904059956366839, 0.18376481348827273]",7,14
1450,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6486_03_33_48.jpg,"[0.04732280260889495, 0.059531980026789624]",9,17
1005,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6254_03_33_18.jpg,"[0.026977106858355363, 0.007933315588288843]",19,37
927,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1065_03_22_14.jpg,"[0.15073863976316274, 0.1967058061180262]",3,5
360,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_594_03_21_14.jpg,"[0.04289268104044742, 0.19611595701621376]",7,14
578,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2613_03_25_32.jpg,"[0.08466660958925185, 0.051575898534026776]",26,51
632,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6540_03_33_55.jpg,"[0.041883981305564394, 0.059339339568948345]",25,49
1505,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3609_03_27_40.jpg,"[0.01850292738574949, 0.005215609458650322]",28,55
196,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9897_03_41_09.jpg,"[0.04131906726127973, 0.029113233613829295]",14,27
1075,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8599_03_38_20.jpg,"[0.08751977711914113, 0.16960076995015302]",12,22
1104,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6257_03_33_19.jpg,"[0.057135195475202585, 0.04197784290665742]",17,33
1059,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8638_03_38_25.jpg,"[0.0, 0.039833604367383604]",30,59
777,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1006_03_22_07.jpg,"[0.03133362551812845, 0.0041913157918630735]",24,48
901,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6271_03_33_20.jpg,"[0.011873098506066066, 0.015795504450676984]",11,21
931,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4374_03_29_17.jpg,"[0.03073425406118405, 0.012423742104928666]",28,55
640,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3603_03_27_39.jpg,"[0.012360600573950315, 0.00306584669906333]",30,59
978,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_7857_03_36_44.jpg,"[0.11239216895524248, 0.08718959114557326]",25,49
996,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4319_03_29_10.jpg,"[0.042141943092176545, 0.03947858241625382]",5,8
342,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3627_03_27_42.jpg,"[0.03254133439143375, 0.010593160766757962]",22,43
530,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6284_03_33_22.jpg,"[0.03480017015398536, 0.006649823210613767]",6,11
1060,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5918_03_32_35.jpg,"[0.11692343592207537, 0.13886060566672226]",12,23
1389,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2602_03_25_31.jpg,"[0.047279027630567065, 0.048679601434194635]",23,45
1292,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6847_03_34_34.jpg,"[0.10133210130502758, 0.08152600373792833]",7,14
1269,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_635_03_21_19.jpg,"[0.02013197775059078, 0.008196776932843935]",16,32
59,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3657_03_27_46.jpg,"[0.016046430308740162, 0.05898297957137594]",9,16
1335,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4129_03_28_46.jpg,"[0.0900021172556452, 0.2525532076557283]",4,6
1578,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3604_03_27_39.jpg,"[0.025865913901122337, 0.0070004296084828395]",28,55
240,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8606_03_38_21.jpg,"[0.026697228282058297, 0.03526935591700864]",15,29
772,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9522_03_40_20.jpg,"[0.058341439322459436, 0.01483643099049366]",22,43
351,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5375_03_31_25.jpg,"[0.03572460159056118, 0.0024924746834445012]",21,42
953,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4345_03_29_13.jpg,"[0.09052806160704097, 0.03150074811132356]",17,34
1144,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_643_03_21_20.jpg,"[0.05065157619515506, 0.027310521871563787]",19,37
1391,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_654_03_21_21.jpg,"[0.05004364898608771, 0.01711913822163116]",22,42
1125,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2850_03_26_02.jpg,"[0.05270284706716143, 0.045205478535584646]",15,29
832,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9917_03_41_11.jpg,"[0.05264430462626512, 0.02527326970285334]",6,11
1219,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2521_03_25_21.jpg,"[0.0318684772278988, 0.06812294544163419]",4,7
28,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1035_03_22_11.jpg,"[0.051075261728368564, 0.034386933403039194]",14,27
1419,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5363_03_31_24.jpg,"[0.006768596146993221, 0.026883111607887415]",15,29
535,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9270_03_39_48.jpg,"[0.0636077391583238, 0.0509216129385268]",26,51
663,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2035_03_24_18.jpg,"[0.031116039849411723, 0.01474961089131574]",19,37
1454,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_992_03_22_05.jpg,"[0.022205985826869182, 0.004739570764258685]",28,55
582,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5359_03_31_23.jpg,"[0.14197057606523655, 0.1186350205939684]",13,26
127,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_7819_03_36_39.jpg,"[0.16149831847240212, 0.19519161541869148]",6,11
479,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9907_03_41_10.jpg,"[0.043569698877959986, 0.023062281761041168]",9,17
986,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3642_03_27_44.jpg,"[0.022467522277039596, 0.02362896354444681]",15,30
590,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5948_03_32_39.jpg,"[0.09908070787480217, 0.057780840417413146]",26,52
867,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2871_03_26_05.jpg,"[0.02568970056801403, 0.045865536845737125]",9,17
1570,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5907_03_32_34.jpg,"[0.007444734968876692, 0.03867200802063268]",8,14
944,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8059_03_37_10.jpg,"[0.0782980241545291, 0.0622658191735365]",28,54
594,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9534_03_40_22.jpg,"[0.12251514734382281, 0.10346161216437139]",26,51
1349,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5396_03_31_28.jpg,"[0.04727211270761837, 0.01935434480405506]",29,58
349,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2023_03_24_17.jpg,"[0.0573131082385271, 0.05335190669228707]",11,21
1529,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6859_03_34_36.jpg,"[0.7862507656958642, 0.7852684145057616]",2,4
623,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1054_03_22_13.jpg,"[0.03477022502155494, 0.07836758333998375]",7,14
91,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_609_03_21_16.jpg,"[0.048691195539194924, 0.02841892131474532]",10,19
792,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6539_03_33_55.jpg,"[0.06268371792904154, 0.035531192490883365]",25,49
952,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4097_03_28_42.jpg,"[0.040197736323791394, 0.011410114579784131]",20,39
963,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9901_03_41_09.jpg,"[0.03191453764686226, 0.05828048607404271]",12,23
263,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9850_03_41_03.jpg,"[0.043338927974807186, 0.00465859983953]",28,55
896,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4316_03_29_10.jpg,"[0.20961844685790887, 0.39969926450454296]",3,6
1403,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8573_03_38_16.jpg,"[0.8948341599303306, 0.6819252194515635]",2,2
1216,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_569_03_21_10.jpg,"[0.40900579640486123, 0.3803177764726516]",2,2
734,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1002_03_22_06.jpg,"[0.02289677490923723, 0.014803878232039236]",25,49
149,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5350_03_31_22.jpg,"[0.05275781484449949, 0.07315097990397605]",9,17
337,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4327_03_29_11.jpg,"[0.08094901808973148, 0.06441554370322512]",8,14
1208,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9861_03_41_04.jpg,"[0.05670031714297887, 0.021907012462469004]",27,52
391,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_624_03_21_18.jpg,"[0.0812843332517021, 0.08336950678174503]",13,26
1554,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6225_03_33_14.jpg,"[0.028768540710407534, 0.006752489602662328]",30,59
79,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2886_03_26_07.jpg,"[0.2553531612302773, 0.25476845823120775]",2,3
749,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4092_03_28_41.jpg,"[0.010852268355501826, 0.007110875784847861]",23,44
528,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1028_03_22_10.jpg,"[0.043088935929898625, 0.010178194334998086]",17,34
951,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_7843_03_36_42.jpg,"[0.05297874077260668, 0.01763606379231992]",19,37
536,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3648_03_27_44.jpg,"[0.04296540493349281, 0.041228880967866345]",12,23
1436,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6852_03_34_35.jpg,"[0.05126102703131282, 0.05257360330650391]",4,8
36,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2049_03_24_20.jpg,"[0.06766140763336, 0.043213012692804136]",27,53
564,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6492_03_33_49.jpg,"[0.05945644134741843, 0.037875086674347705]",11,22
694,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8128_03_37_19.jpg,"[0.326018282470266, 0.23616705127537332]",2,2
1516,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4110_03_28_43.jpg,"[0.10271983257916721, 0.10534619323397701]",13,26
574,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4371_03_29_17.jpg,"[0.0011522722876317066, 0.012430355877345119]",28,55
324,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4310_03_29_09.jpg,"[0.18929437489184442, 0.659012531282809]",2,2
1127,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_664_03_21_23.jpg,"[0.04581751764462723, 0.014061702100207261]",25,49
7,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6261_03_33_19.jpg,"[0.046233936648640395, 0.01472441738829584]",15,28
936,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_673_03_21_24.jpg,"[0.011005217074960614, 0.025492365250360458]",28,55
453,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8089_03_37_14.jpg,"[0.030223956187985828, 0.005224918438901216]",19,37
575,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4132_03_28_46.jpg,"[0.019513912561268124, 0.06304505919182951]",4,7
1369,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6556_03_33_57.jpg,"[0.047025226517932533, 0.01947172970697262]",29,57
217,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_590_03_21_13.jpg,"[0.29590824670780813, 0.21467307463479698]",6,11
1330,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4136_03_28_47.jpg,"[0.11262247105005974, 0.1483004277447753]",2,4
396,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6475_03_33_47.jpg,"[0.009359875620460487, 0.012810303722206283]",5,9
813,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2508_03_25_19.jpg,"[0.46776652618238884, 0.856676072814576]",2,4
504,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5902_03_32_33.jpg,"[0.019887845809876056, 0.1831423925130567]",6,11
384,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_7855_03_36_44.jpg,"[0.02084732066953096, 0.013158081107596614]",24,47
311,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4134_03_28_46.jpg,"[0.2014377414033297, 0.18685036769994118]",2,2
572,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6509_03_33_51.jpg,"[0.01934736840007962, 0.015600379049442245]",17,32
521,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6842_03_34_34.jpg,"[0.018811227467386612, 0.009029060935112874]",11,21
641,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8636_03_38_25.jpg,"[0.04174878870181286, 0.02047147977901208]",29,57
1243,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1018_03_22_08.jpg,"[0.05405401129113157, 0.01391289222083692]",20,39
206,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4352_03_29_14.jpg,"[0.04164231060861108, 0.035890802029816475]",20,39
899,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2045_03_24_20.jpg,"[0.03930301561547824, 0.07171156688583549]",25,48
1174,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2058_03_24_21.jpg,"[0.0481613249179893, 0.0095702624912609]",31,62
1198,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_679_03_21_24.jpg,"[0.04463553462873282, 0.01032455750087331]",30,58
547,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2571_03_25_27.jpg,"[0.04187946902533517, 0.038925720741105715]",15,29
680,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9476_03_40_14.jpg,"[0.026595614075337393, 0.038753208324751535]",6,11
852,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_657_03_21_22.jpg,"[0.08319636804806319, 0.0354684572276729]",23,44
316,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3620_03_27_41.jpg,"[0.0459395836149846, 0.023170644407945522]",24,48
764,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2522_03_25_21.jpg,"[0.025863804263612573, 0.03715890687340121]",4,7
1386,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9316_03_39_54.jpg,"[0.1390664842299029, 0.0887061329836572]",2,4
1202,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6809_03_34_29.jpg,"[0.09644067233444224, 0.05815774898535461]",26,52
1210,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5351_03_31_22.jpg,"[0.09017704136583087, 0.08995602128067293]",9,17
1172,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5921_03_32_35.jpg,"[0.05647921541174587, 0.0299217959641652]",14,27
825,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6292_03_33_23.jpg,"[0.06514009780396697, 0.5063801972949479]",2,6
1339,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1013_03_22_08.jpg,"[0.00648461549776048, 0.010054577958647696]",22,44
861,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6801_03_34_28.jpg,"[0.0438291256906206, 0.01637646510112049]",29,57
920,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_7840_03_36_42.jpg,"[0.03287453991589461, 0.02184173491101754]",16,32
1247,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2532_03_25_22.jpg,"[0.09274259498188728, 0.16970796658515733]",7,14
189,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2828_03_26_00.jpg,"[0.042208924083112, 0.023162138255560186]",23,45
190,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4072_03_28_38.jpg,"[0.021640192766955415, 0.004757347666996574]",29,57
243,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1266_03_22_40.jpg,"[0.04512473612683328, 0.01600601738600203]",6,11
1405,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9852_03_41_03.jpg,"[0.021957927616344585, 0.0036629594815643604]",29,57
499,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6845_03_34_34.jpg,"[0.08871822702782023, 0.0751723475499175]",9,17
42,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2891_03_26_08.jpg,"[0.32656420977696266, 0.4293027201050558]",2,2
835,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9519_03_40_20.jpg,"[0.05125481532086738, 0.033004750542745084]",20,40
100,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6223_03_33_14.jpg,"[0.03648231306282273, 0.012271051890874678]",29,57
921,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1058_03_22_13.jpg,"[0.008348421636606393, 0.01827436929030496]",6,11
