index,unit1_rgb,unit2_pos,unit1_beam_32,unit1_beam_64
804,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_644_03_21_20.jpg,"[0.029222522982303142, 0.009857560177444073]",19,37
805,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8050_03_37_09.jpg,"[0.029941674968969295, 0.011443164326917252]",30,58
806,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_580_03_21_12.jpg,"[0.15361548211399512, 0.1556422885755205]",4,6
807,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8623_03_38_23.jpg,"[0.06387747975436552, 0.03531796523277468]",22,44
808,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6283_03_33_22.jpg,"[0.05823232418237044, 0.051225502400598685]",6,11
809,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4068_03_28_38.jpg,"[0.034957982759925066, 0.003268503390275181]",30,60
810,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9262_03_39_47.jpg,"[0.010660467145237938, 0.01564289069641973]",29,58
811,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4365_03_29_16.jpg,"[0.12134529474360957, 0.11106196445288477]",26,51
812,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_656_03_21_22.jpg,"[0.05925960044754786, 0.04243954538916365]",22,44
813,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2508_03_25_19.jpg,"[0.46776652618238884, 0.856676072814576]",2,4
814,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5904_03_32_33.jpg,"[0.14814607106677277, 0.16568472854143862]",7,13
815,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9895_03_41_08.jpg,"[0.013212601122690484, 0.017384415486358377]",15,28
816,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5927_03_32_36.jpg,"[0.07553422321359557, 0.032701052230165006]",17,34
817,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6293_03_33_23.jpg,"[0.30989649122159324, 0.29355620726912846]",2,4
818,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_625_03_21_18.jpg,"[0.09102488124059345, 0.06954207749869422]",14,26
819,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8130_03_37_19.jpg,"[0.6777674034399868, 0.24394857505221965]",2,3
820,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_566_03_21_10.jpg,"[0.34768601772693236, 0.5232386076097568]",2,2
821,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2883_03_26_07.jpg,"[0.1836322836187292, 0.4055469097578471]",3,6
822,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_677_03_21_24.jpg,"[0.015397540971357987, 0.009454731738413831]",28,55
823,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6816_03_34_30.jpg,"[0.05404586574630213, 0.02358035422868074]",24,48
824,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8620_03_38_23.jpg,"[0.05280791873535671, 0.030892147244365037]",23,45
825,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6292_03_33_23.jpg,"[0.06514009780396697, 0.5063801972949479]",2,6
826,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2518_03_25_20.jpg,"[0.04303988685779631, 0.1697713708715891]",4,7
827,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6526_03_33_53.jpg,"[0.026967906494771064, 0.005366904281414124]",21,42
828,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5947_03_32_39.jpg,"[0.07306149364796935, 0.08301134997894967]",26,51
829,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2047_03_24_20.jpg,"[0.09772403515288981, 0.08390640747432744]",26,52
830,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6846_03_34_34.jpg,"[0.07267970785974168, 0.07964708069328011]",9,17
831,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9504_03_40_18.jpg,"[0.050825035279292254, 0.03031781948128718]",15,29
832,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9917_03_41_11.jpg,"[0.05264430462626512, 0.02527326970285334]",6,11
833,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8601_03_38_20.jpg,"[0.16709395616395936, 0.1285329515440817]",13,26
834,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_678_03_21_24.jpg,"[0.028264630350780553, 0.012385951850398778]",29,57
835,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9519_03_40_20.jpg,"[0.05125481532086738, 0.033004750542745084]",20,40
836,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_998_03_22_06.jpg,"[0.051749466715868116, 0.0273492869885019]",26,52
837,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6222_03_33_14.jpg,"[0.03887780645517433, 0.009695388948596551]",30,59
838,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8633_03_38_24.jpg,"[0.05840455264462693, 0.013664092042303313]",27,54
839,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3597_03_27_38.jpg,"[0.007746647536942531, 0.008229616415536076]",30,60
840,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6224_03_33_14.jpg,"[0.018180035644669783, 0.006452289325782305]",30,59
841,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6479_03_33_47.jpg,"[0.17715329382099484, 0.11836377946509684]",6,11
842,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9857_03_41_04.jpg,"[0.032830354730273174, 0.016290925703537653]",28,55
843,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5922_03_32_36.jpg,"[0.05777089957814868, 0.03555292618810161]",15,29
844,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4355_03_29_15.jpg,"[0.026612315372289783, 0.023467231959430446]",22,43
845,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2601_03_25_31.jpg,"[0.028608970073209672, 0.05544950475556043]",23,45
846,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9265_03_39_47.jpg,"[0.04507762088911492, 0.012249872527182671]",28,55
847,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_633_03_21_19.jpg,"[0.05867235940628472, 0.03546398432956468]",15,29
848,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9498_03_40_17.jpg,"[0.02100161721295435, 0.11250533426550569]",12,22
849,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_615_03_21_16.jpg,"[0.040128880099513924, 0.044444990282437716]",11,22
850,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2585_03_25_29.jpg,"[0.021936186629785515, 0.017552932878333833]",19,37
851,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6259_03_33_19.jpg,"[0.006404625075514752, 0.006230498570440745]",16,32
852,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_657_03_21_22.jpg,"[0.08319636804806319, 0.0354684572276729]",23,44
853,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4334_03_29_12.jpg,"[0.07303904944890702, 0.05324765375945654]",11,22
854,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6840_03_34_33.jpg,"[0.07288692114403535, 0.0777916881510731]",12,22
855,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_7867_03_36_45.jpg,"[0.034668435011708194, 0.006645025358369462]",28,55
856,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5336_03_31_20.jpg,"[0.16000662894986403, 0.42361581245941066]",2,4
857,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8124_03_37_18.jpg,"[0.2653132873233113, 0.35528044258753333]",4,6
858,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_577_03_21_11.jpg,"[0.29316237768570774, 0.32784261515442725]",3,6
859,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6838_03_34_33.jpg,"[0.08754556157759398, 0.07151797068053521]",13,25
860,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1280_03_22_42.jpg,"[0.16473467821552557, 0.09928275931937403]",11,22
861,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6801_03_34_28.jpg,"[0.0438291256906206, 0.01637646510112049]",29,57
862,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4330_03_29_11.jpg,"[0.06739629651963136, 0.05616449942965771]",9,17
863,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4130_03_28_46.jpg,"[0.39418899175911126, 0.5534760487297399]",4,6
864,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1292_03_22_44.jpg,"[0.0786649252781044, 0.05736111436330733]",17,34
865,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_680_03_21_25.jpg,"[0.051134331578642334, 0.013863671226697101]",29,58
866,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3633_03_27_43.jpg,"[0.0606956189802446, 0.015294654552249041]",20,39
867,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2871_03_26_05.jpg,"[0.02568970056801403, 0.045865536845737125]",9,17
868,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8075_03_37_12.jpg,"[0.04448991103951628, 0.01974908761958193]",23,45
869,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6218_03_33_14.jpg,"[0.020188527756061187, 0.009835214801852057]",30,60
870,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5340_03_31_21.jpg,"[0.1301262506707622, 0.120643275384772]",4,7
871,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1265_03_22_40.jpg,"[0.039813254887634555, 0.025929332988627096]",4,7
872,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6519_03_33_52.jpg,"[0.009324070383836237, 0.015316694088654197]",20,39
873,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9867_03_41_05.jpg,"[0.05705268520815354, 0.027621330945239036]",25,49
874,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8122_03_37_18.jpg,"[0.04705317921493708, 0.15947863976110138]",4,7
875,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6812_03_34_30.jpg,"[0.025367922246731133, 0.03527520509145787]",26,54
876,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2590_03_25_29.jpg,"[0.029123721625595258, 0.03942869239889269]",20,39
877,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2015_03_24_16.jpg,"[0.27826693044167666, 0.18451993044069995]",6,11
878,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4336_03_29_12.jpg,"[0.006496277105106194, 0.14878665470708016]",12,23
879,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2504_03_25_18.jpg,"[0.28018365332139283, 0.5810432461388997]",2,2
880,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6491_03_33_49.jpg,"[0.027331057151662383, 0.019517414435514045]",11,20
881,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9878_03_41_06.jpg,"[0.014739978679768923, 0.010388955764662481]",22,43
882,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2527_03_25_21.jpg,"[0.10947026240315962, 0.11019145055225478]",6,11
883,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6255_03_33_18.jpg,"[0.03815021591846908, 0.033107933038421536]",19,37
884,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4118_03_28_44.jpg,"[0.05988833102650332, 0.05200674948855566]",9,17
885,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6807_03_34_29.jpg,"[0.08799766861614754, 0.045695700522268214]",28,55
886,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2622_03_25_33.jpg,"[0.019187094550378505, 0.010776396669602416]",29,57
887,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9855_03_41_03.jpg,"[0.0293417175016055, 0.0027991358131475613]",28,55
888,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1030_03_22_10.jpg,"[0.020523139705528597, 0.013012692804129615]",15,29
889,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5909_03_32_34.jpg,"[0.0520137574150096, 0.03035381293059412]",9,17
890,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9488_03_40_16.jpg,"[0.05893489207416805, 0.03487360000917518]",9,17
891,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9469_03_40_13.jpg,"[0.14633629508859394, 0.16722715202071298]",4,6
892,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2019_03_24_16.jpg,"[0.011336195759827854, 0.037204247532857414]",9,17
893,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9290_03_39_50.jpg,"[0.04282540704430234, 0.025401129597921825]",14,28
894,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4351_03_29_14.jpg,"[0.08293699983644448, 0.05623295006267315]",20,39
895,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6814_03_34_30.jpg,"[0.039493879209071124, 0.01739718427241098]",25,49
896,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4316_03_29_10.jpg,"[0.20961844685790887, 0.39969926450454296]",3,6
897,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2876_03_26_06.jpg,"[0.09190219743945091, 0.1504735298573117]",7,14
898,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4125_03_28_45.jpg,"[0.093614988693222, 0.08491395644563254]",6,11
899,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2045_03_24_20.jpg,"[0.03930301561547824, 0.07171156688583549]",25,48
900,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8629_03_38_24.jpg,"[0.15712404369692176, 0.1335798333463156]",25,49
901,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6271_03_33_20.jpg,"[0.011873098506066066, 0.015795504450676984]",11,21
902,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4078_03_28_39.jpg,"[0.029824004076757265, 0.0]",28,55
903,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6521_03_33_52.jpg,"[0.08530395452137221, 0.03590271064315593]",20,39
904,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3673_03_27_48.jpg,"[0.15345509106221009, 0.19477781499883162]",2,4
905,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2596_03_25_30.jpg,"[0.017116954142868065, 0.007738878325224611]",21,42
906,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9880_03_41_07.jpg,"[0.007333685994403694, 0.004036446473602513]",21,42
907,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_572_03_21_11.jpg,"[0.0977243281580995, 0.4230731008222774]",2,4
908,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6836_03_34_33.jpg,"[0.06880260432406539, 0.042283165989917826]",14,27
909,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3650_03_27_45.jpg,"[0.0989411201929053, 0.07308939153771643]",12,22
910,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6474_03_33_46.jpg,"[0.01829495228791066, 0.13170119702590508]",4,7
911,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2055_03_24_21.jpg,"[0.04956153821406175, 0.019326073794217073]",30,59
912,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8087_03_37_13.jpg,"[0.038513542378486205, 0.0118476557665262]",19,37
913,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_576_03_21_11.jpg,"[0.34401694789013687, 0.4645219948552114]",3,5
914,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1029_03_22_10.jpg,"[0.0418591344637826, 0.011032632563367256]",16,32
915,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_674_03_21_24.jpg,"[0.0341815189542433, 0.011055570502383875]",28,55
916,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1315_03_22_46.jpg,"[0.007291434643166257, 0.005036521499778033]",28,55
917,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5347_03_31_22.jpg,"[0.06637775180970273, 0.11589923172240507]",7,14
918,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6554_03_33_57.jpg,"[0.02474639959593411, 0.0074989474831107655]",30,59
919,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4086_03_28_40.jpg,"[0.03318442222566405, 0.005091801932808095]",25,49
920,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_7840_03_36_42.jpg,"[0.03287453991589461, 0.02184173491101754]",16,32
921,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1058_03_22_13.jpg,"[0.008348421636606393, 0.01827436929030496]",6,11
922,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9299_03_39_51.jpg,"[0.07065035377742021, 0.043748823833283254]",9,17
923,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5928_03_32_36.jpg,"[0.06466970724032867, 0.04375243655867835]",18,34
924,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9903_03_41_10.jpg,"[0.06550453768378094, 0.03697578566025186]",11,20
925,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2548_03_25_24.jpg,"[0.016836606758235496, 0.011913296502012088]",11,20
926,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1010_03_22_07.jpg,"[0.024259835144720826, 0.012061494703008657]",23,45
927,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1065_03_22_14.jpg,"[0.15073863976316274, 0.1967058061180262]",3,5
928,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3637_03_27_43.jpg,"[0.04783562032689653, 0.018885531560453674]",18,34
929,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1256_03_22_39.jpg,"[0.32346251522821323, 0.6760220835007882]",2,2
930,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9526_03_40_21.jpg,"[0.035878487926691016, 0.02756329795952697]",24,46
931,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4374_03_29_17.jpg,"[0.03073425406118405, 0.012423742104928666]",28,55
932,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6496_03_33_49.jpg,"[0.19451648954208736, 0.14896805557480325]",12,23
933,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2872_03_26_05.jpg,"[0.08922371961557948, 0.04786627946151276]",8,15
934,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3669_03_27_47.jpg,"[0.21285281416560642, 0.4357051194134769]",3,6
935,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8615_03_38_22.jpg,"[0.029801735680820743, 0.04557757013633261]",20,38
936,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_673_03_21_24.jpg,"[0.011005217074960614, 0.025492365250360458]",28,55
937,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2511_03_25_19.jpg,"[0.38063134770148843, 0.48619781200734197]",2,4
938,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4342_03_29_13.jpg,"[0.03332998721383864, 0.02849503704238216]",15,29
939,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5923_03_32_36.jpg,"[0.06428047911977486, 0.03849938091458342]",15,29
940,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5951_03_32_39.jpg,"[0.08274455401471932, 0.02807924866780753]",28,54
941,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4091_03_28_41.jpg,"[0.029047598872117452, 0.03159452605200319]",23,44
942,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1295_03_22_44.jpg,"[0.05158854825470569, 0.015716961124494246]",19,37
943,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4109_03_28_43.jpg,"[0.06257014910976522, 0.04509226069158842]",14,26
944,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8059_03_37_10.jpg,"[0.0782980241545291, 0.0622658191735365]",28,54
945,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6294_03_33_23.jpg,"[0.496359849777401, 0.5791482283070415]",2,3
946,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6835_03_34_33.jpg,"[0.04638952241498644, 0.018049252533805987]",15,28
947,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9520_03_40_20.jpg,"[0.03748978217582505, 0.007223309915927672]",21,42
948,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9535_03_40_22.jpg,"[0.09856437409428426, 0.08606557478891123]",27,52
949,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8591_03_38_19.jpg,"[0.03004780145591943, 0.1193304797900032]",9,17
950,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_7859_03_36_44.jpg,"[0.0723811355510663, 0.10823155658287789]",26,51
951,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_7843_03_36_42.jpg,"[0.05297874077260668, 0.01763606379231992]",19,37
952,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4097_03_28_42.jpg,"[0.040197736323791394, 0.011410114579784131]",20,39
953,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4345_03_29_13.jpg,"[0.09052806160704097, 0.03150074811132356]",17,34
954,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4380_03_29_18.jpg,"[0.053419830815275876, 0.018946087719457542]",30,60
955,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2856_03_26_03.jpg,"[0.013096336655485003, 0.047949620639939836]",14,27
956,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9311_03_39_53.jpg,"[0.04523748453152248, 0.029766506117022678]",4,7
957,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_660_03_21_22.jpg,"[0.015165363643198633, 0.028626930191727736]",24,46
958,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9482_03_40_15.jpg,"[0.06311642802271354, 0.1131501579611613]",7,13
959,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9889_03_41_08.jpg,"[0.0424392261779293, 0.032485167994120254]",17,34
960,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5912_03_32_34.jpg,"[0.023535584867406045, 0.024563627214526592]",10,20
961,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4379_03_29_18.jpg,"[0.024763218094970358, 0.013093625498959906]",30,59
962,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_612_03_21_16.jpg,"[0.042865958965323574, 0.013533441364654454]",11,21
963,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9901_03_41_09.jpg,"[0.03191453764686226, 0.05828048607404271]",12,23
964,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2557_03_25_25.jpg,"[0.142840332729684, 0.13580068460190492]",12,23
965,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2044_03_24_20.jpg,"[0.03340909862045531, 0.014520976984167575]",24,48
966,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_621_03_21_17.jpg,"[0.12532846616519408, 0.10090701389609019]",12,23
967,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1059_03_22_14.jpg,"[0.011489554686580236, 0.007719782490993271]",6,10
968,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2545_03_25_24.jpg,"[0.05155104358786519, 0.02729840299378335]",10,20
969,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5898_03_32_32.jpg,"[0.03914983249185166, 0.042524129039287435]",5,9
970,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_987_03_22_04.jpg,"[0.013847426210007483, 0.003908491003788121]",30,59
971,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3616_03_27_40.jpg,"[0.07286441834393102, 0.03150044227213667]",25,49
972,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2553_03_25_24.jpg,"[0.11617070553837859, 0.15602563888133586]",12,22
973,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9536_03_40_22.jpg,"[0.09543519565686578, 0.055129788115567076]",26,52
974,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6270_03_33_20.jpg,"[0.03918745436077602, 0.006196951834628926]",11,21
975,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_985_03_22_04.jpg,"[0.018924913488746826, 0.007004176138522212]",30,59
976,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6241_03_33_16.jpg,"[0.049245268390721034, 0.019018036388173024]",24,47
977,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2807_03_25_57.jpg,"[0.03694098341807337, 0.00948294540340428]",30,58
978,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_7857_03_36_44.jpg,"[0.11239216895524248, 0.08718959114557326]",25,49
979,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3630_03_27_42.jpg,"[0.032130130880153075, 0.01785034237263351]",21,42
980,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9500_03_40_17.jpg,"[0.0463084185729439, 0.12214718224144762]",13,26
981,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1258_03_22_39.jpg,"[0.3471361055493839, 0.4586579298605612]",2,4
982,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6227_03_33_15.jpg,"[0.031343411892132106, 0.004319557985915155]",28,55
983,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5889_03_32_31.jpg,"[0.6157568942807318, 0.5652138126534273]",2,3
984,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2544_03_25_23.jpg,"[0.02966343722184649, 0.04252198816497923]",10,19
985,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6280_03_33_21.jpg,"[0.33769788033585196, 0.39140184736426353]",7,13
986,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3642_03_27_44.jpg,"[0.022467522277039596, 0.02362896354444681]",15,30
987,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2599_03_25_30.jpg,"[0.06883190484503454, 0.029839697257434877]",23,44
988,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_606_03_21_15.jpg,"[0.04758469066531697, 0.04930597920389105]",9,17
989,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2812_03_25_58.jpg,"[0.0305685303145827, 0.0026018121927570796]",28,55
